Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,cartesian_collision_0,cartesian_collision_1,cartesian_collision_2,cartesian_collision_3,cartesian_collision_4,cartesian_collision_5,cartesian_contact_0,cartesian_contact_1,cartesian_contact_2,cartesian_contact_3,cartesian_contact_4,cartesian_contact_5,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_d_0,q_d_1,q_d_2,q_d_3,q_d_4,q_d_5,q_d_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_d_0,dq_d_1,dq_d_2,dq_d_3,dq_d_4,dq_d_5,dq_d_6,ddq_d_0,ddq_d_1,ddq_d_2,ddq_d_3,ddq_d_4,ddq_d_5,ddq_d_6,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,dtheta_0,dtheta_1,dtheta_2,dtheta_3,dtheta_4,dtheta_5,dtheta_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,dtau_J_0,dtau_J_1,dtau_J_2,dtau_J_3,dtau_J_4,dtau_J_5,dtau_J_6,tau_J_d_0,tau_J_d_1,tau_J_d_2,tau_J_d_3,tau_J_d_4,tau_J_d_5,tau_J_d_6,K_F_ext_hat_K_0,K_F_ext_hat_K_1,K_F_ext_hat_K_2,K_F_ext_hat_K_3,K_F_ext_hat_K_4,K_F_ext_hat_K_5,elbow_0,elbow_1,elbow_d_0,elbow_d_1,elbow_c_0,elbow_c_1,delbow_c_0,delbow_c_1,ddelbow_c_0,ddelbow_c_1,joint_collision_0,joint_collision_1,joint_collision_2,joint_collision_3,joint_collision_4,joint_collision_5,joint_collision_6,joint_contact_0,joint_contact_1,joint_contact_2,joint_contact_3,joint_contact_4,joint_contact_5,joint_contact_6,O_F_ext_hat_K_0,O_F_ext_hat_K_1,O_F_ext_hat_K_2,O_F_ext_hat_K_3,O_F_ext_hat_K_4,O_F_ext_hat_K_5,O_dP_EE_d_0,O_dP_EE_d_1,O_dP_EE_d_2,O_dP_EE_d_3,O_dP_EE_d_4,O_dP_EE_d_5,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5,O_ddP_EE_c_0,O_ddP_EE_c_1,O_ddP_EE_c_2,O_ddP_EE_c_3,O_ddP_EE_c_4,O_ddP_EE_c_5,tau_ext_hat_filtered_0,tau_ext_hat_filtered_1,tau_ext_hat_filtered_2,tau_ext_hat_filtered_3,tau_ext_hat_filtered_4,tau_ext_hat_filtered_5,tau_ext_hat_filtered_6,m_ee,F_x_Cee_0,F_x_Cee_1,F_x_Cee_2,I_ee_0,I_ee_1,I_ee_2,I_ee_3,I_ee_4,I_ee_5,I_ee_6,I_ee_7,I_ee_8,m_load,F_x_Cload_0,F_x_Cload_1,F_x_Cload_2,I_load_0,I_load_1,I_load_2,I_load_3,I_load_4,I_load_5,I_load_6,I_load_7,I_load_8,m_total,F_x_Ctotal_0,F_x_Ctotal_1,F_x_Ctotal_2,I_total_0,I_total_1,I_total_2,I_total_3,I_total_4,I_total_5,I_total_6,I_total_7,I_total_8,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_d_0,O_T_EE_d_1,O_T_EE_d_2,O_T_EE_d_3,O_T_EE_d_4,O_T_EE_d_5,O_T_EE_d_6,O_T_EE_d_7,O_T_EE_d_8,O_T_EE_d_9,O_T_EE_d_10,O_T_EE_d_11,O_T_EE_d_12,O_T_EE_d_13,O_T_EE_d_14,O_T_EE_d_15,O_T_EE_c_0,O_T_EE_c_1,O_T_EE_c_2,O_T_EE_c_3,O_T_EE_c_4,O_T_EE_c_5,O_T_EE_c_6,O_T_EE_c_7,O_T_EE_c_8,O_T_EE_c_9,O_T_EE_c_10,O_T_EE_c_11,O_T_EE_c_12,O_T_EE_c_13,O_T_EE_c_14,O_T_EE_c_15,F_T_EE_0,F_T_EE_1,F_T_EE_2,F_T_EE_3,F_T_EE_4,F_T_EE_5,F_T_EE_6,F_T_EE_7,F_T_EE_8,F_T_EE_9,F_T_EE_10,F_T_EE_11,F_T_EE_12,F_T_EE_13,F_T_EE_14,F_T_EE_15,EE_T_K_0,EE_T_K_1,EE_T_K_2,EE_T_K_3,EE_T_K_4,EE_T_K_5,EE_T_K_6,EE_T_K_7,EE_T_K_8,EE_T_K_9,EE_T_K_10,EE_T_K_11,EE_T_K_12,EE_T_K_13,EE_T_K_14,EE_T_K_15,time,control_command_success_rate,robot_mode,current_errors.joint_position_limits_violation,current_errors.cartesian_position_limits_violation,current_errors.self_collision_avoidance_violation,current_errors.joint_velocity_violation,current_errors.cartesian_velocity_violation,current_errors.force_control_safety_violation,current_errors.joint_reflex,current_errors.cartesian_reflex,current_errors.max_goal_pose_deviation_violation,current_errors.max_path_pose_deviation_violation,current_errors.cartesian_velocity_profile_safety_violation,current_errors.joint_position_motion_generator_start_pose_invalid,current_errors.joint_motion_generator_position_limits_violation,current_errors.joint_motion_generator_velocity_limits_violation,current_errors.joint_motion_generator_velocity_discontinuity,current_errors.joint_motion_generator_acceleration_discontinuity,current_errors.cartesian_position_motion_generator_start_pose_invalid,current_errors.cartesian_motion_generator_elbow_limit_violation,current_errors.cartesian_motion_generator_velocity_limits_violation,current_errors.cartesian_motion_generator_velocity_discontinuity,current_errors.cartesian_motion_generator_acceleration_discontinuity,current_errors.cartesian_motion_generator_elbow_sign_inconsistent,current_errors.cartesian_motion_generator_start_elbow_invalid,current_errors.cartesian_motion_generator_joint_position_limits_violation,current_errors.cartesian_motion_generator_joint_velocity_limits_violation,current_errors.cartesian_motion_generator_joint_velocity_discontinuity,current_errors.cartesian_motion_generator_joint_acceleration_discontinuity,current_errors.cartesian_position_motion_generator_invalid_frame,current_errors.force_controller_desired_force_tolerance_violation,current_errors.controller_torque_discontinuity,current_errors.start_elbow_sign_inconsistent,current_errors.communication_constraints_violation,current_errors.power_limit_violation,current_errors.joint_p2p_insufficient_torque_for_planning,current_errors.tau_j_range_violation,current_errors.instability_detected,last_motion_errors.joint_position_limits_violation,last_motion_errors.cartesian_position_limits_violation,last_motion_errors.self_collision_avoidance_violation,last_motion_errors.joint_velocity_violation,last_motion_errors.cartesian_velocity_violation,last_motion_errors.force_control_safety_violation,last_motion_errors.joint_reflex,last_motion_errors.cartesian_reflex,last_motion_errors.max_goal_pose_deviation_violation,last_motion_errors.max_path_pose_deviation_violation,last_motion_errors.cartesian_velocity_profile_safety_violation,last_motion_errors.joint_position_motion_generator_start_pose_invalid,last_motion_errors.joint_motion_generator_position_limits_violation,last_motion_errors.joint_motion_generator_velocity_limits_violation,last_motion_errors.joint_motion_generator_velocity_discontinuity,last_motion_errors.joint_motion_generator_acceleration_discontinuity,last_motion_errors.cartesian_position_motion_generator_start_pose_invalid,last_motion_errors.cartesian_motion_generator_elbow_limit_violation,last_motion_errors.cartesian_motion_generator_velocity_limits_violation,last_motion_errors.cartesian_motion_generator_velocity_discontinuity,last_motion_errors.cartesian_motion_generator_acceleration_discontinuity,last_motion_errors.cartesian_motion_generator_elbow_sign_inconsistent,last_motion_errors.cartesian_motion_generator_start_elbow_invalid,last_motion_errors.cartesian_motion_generator_joint_position_limits_violation,last_motion_errors.cartesian_motion_generator_joint_velocity_limits_violation,last_motion_errors.cartesian_motion_generator_joint_velocity_discontinuity,last_motion_errors.cartesian_motion_generator_joint_acceleration_discontinuity,last_motion_errors.cartesian_position_motion_generator_invalid_frame,last_motion_errors.force_controller_desired_force_tolerance_violation,last_motion_errors.controller_torque_discontinuity,last_motion_errors.start_elbow_sign_inconsistent,last_motion_errors.communication_constraints_violation,last_motion_errors.power_limit_violation,last_motion_errors.joint_p2p_insufficient_torque_for_planning,last_motion_errors.tau_j_range_violation,last_motion_errors.instability_detected
1658772698.4962306,318,1658772698,495928481,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004476413128064258,-0.7906043893328885,0.0005124116908154336,-2.892912424422147,0.00030502929347049856,2.080071736913855,0.7862733745500593,0.00045098218451695217,-0.7854820227742779,0.0005071219772737668,-2.373620800988716,0.0002740777455250526,1.5712425870911049,0.7862621416301867,-0.0007851598754194448,-0.00010374238069608908,0.000849490029803136,2.8867025228947295e-05,0.0001179944042243405,-0.0003065203361495198,0.0006472512276224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000434627931099385,-0.7907543778419495,0.00045380269875749946,-2.891496419906616,0.0003595267771743238,2.0802698135375977,0.7862610220909119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18544068932533264,-2.137336254119873,-0.8351781368255615,20.178064346313477,0.4904773533344269,1.7826894521713257,-0.10974112153053284,28.36971092224121,-38.854713439941406,-43.07935333251953,30.400867462158203,7.86053466796875,3.8803000450134277,-57.137428283691406,0.0008732968082061207,0.015586449259563585,0.0008976240840677489,0.8274696560622404,-0.0006549480365564253,-0.09406766420222902,-0.0006199795509013138,2.185240784686441,-0.8444618333153561,-1.6021862422274593,-0.30583867541975285,-0.23063764510467263,-0.07746938132757887,0.0005124116908154336,-1.0,0.0005071219772737668,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1772072746777513,-0.9483685667291413,1.554271332328008,0.31084749051109145,0.7562968697380654,-0.198792395087305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2086648356355244,0.031267255308768734,-0.1260961429092452,0.8389019794277277,-0.12361967212625473,-0.009260474842160651,-0.08431027824778711,0.15000000596046448,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.7067753213211565,-0.7072652528282349,-0.01563672961935244,0.0,-0.7070885910114847,-0.7069482645424601,0.015807457790464274,0.0,-0.022234424498265293,-0.00011576794455054278,-0.9997527779231292,0.0,0.29186296458928085,0.0002689154616966288,0.38148145044161075,1.0,0.7069640833833396,-0.7071497216241521,-0.011876700418832983,0.0,-0.7070476158258957,-0.7070638313263602,0.012016962386773359,0.0,-0.016895376908230224,-9.816808380301959e-05,-0.999857258113455,0.0,0.30641932535175337,0.00036671591161409773,0.582125068335889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8688.332,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1658772698.5306184,319,1658772698,529890384,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045098218451695206,-0.7906043893328885,0.0005124116948243429,-2.892912424422147,0.00030514765551520714,2.0800724487912894,0.7862724522775515,0.00045098218451695217,-0.7854820227742779,0.0005071219772737668,-2.373620800988716,0.0002740777455250526,1.5712425870911049,0.7862621416301867,0.00047181492578156646,0.00011776622954387006,0.0005548479611079245,-0.00013973641501958302,0.00010980410393458187,-0.0003684532665648952,-0.000720634253692907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000434627931099385,-0.7907543778419495,0.00045380269875749946,-2.891496419906616,0.0003595267771743238,2.0802698135375977,0.7862658500671387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23304811120033264,-2.137336254119873,-0.8351781368255615,20.178064346313477,0.4904773533344269,1.7762807607650757,-0.06304922699928284,-26.128238677978516,10.6717529296875,-26.80696678161621,8.466888427734375,-8.52103042602539,16.54051971435547,25.278976440429688,0.0007331452241915203,0.01680218816424567,0.0007825726291234764,0.8254546786611993,-0.0006750934139046075,-0.09457388545045234,-0.0006149400331411664,2.185718256197376,-0.8399510568095099,-1.6000448058760484,-0.3033254585478295,-0.2330685173998888,-0.0796609698250168,0.0005124116948243429,-1.0,0.0005071219772737668,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.174310503635589,-0.951886451571254,1.5521956935953254,0.3157327198068603,0.7557386537419208,-0.1977072276884333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20549886837417883,0.03167324010869795,-0.13014448793312716,0.8373354832294372,-0.12356306415162943,-0.009693459685361673,-0.08505554666313987,0.15000000596046448,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.7067783050800088,-0.7072622803213834,-0.01563631359454617,0.0,-0.7070856309512152,-0.7069512383744826,0.015806867593153525,0.0,-0.022233712477948253,-0.00011573842236242037,-0.9997527937615707,0.0,0.291863041230209,0.00026989657583003724,0.38148151137713854,1.0,0.7069640833833396,-0.7071497216241521,-0.011876700418832983,0.0,-0.7070476158258957,-0.7070638313263602,0.012016962386773359,0.0,-0.016895376908230224,-9.816808380301959e-05,-0.999857258113455,0.0,0.30641932535175337,0.00036671591161409773,0.582125068335889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8688.366,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1658772698.5647159,320,1658772698,563890040,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004509821845169521,-0.7906060597687437,0.0005071190547275291,-2.8929104755803157,0.0003050292936932176,2.080070692722551,0.7862710457501264,0.00045098218451695217,-0.7854820227742779,0.0005071219772737668,-2.373620800988716,0.0002740777455250526,1.5712425870911049,0.7862621416301867,0.0005348976379017004,-0.0007049619454540704,-0.0013269733346961507,0.0006125498141971539,0.00019532190005220433,0.00038402914130819115,-0.00048209955563298146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000434627931099385,-0.7907543778419495,0.00045380269875749946,-2.891496419906616,0.0003595267771743238,2.0802650451660156,0.7862610220909119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23304811120033264,-2.113532543182373,-0.7597997188568115,20.150293350219727,0.4904773533344269,1.7634633779525757,-0.07586660981178284,-39.16177749633789,54.65341567993164,95.85032653808594,-48.599853515625,3.8041117191314697,-24.060565948486328,30.117774963378906,0.0008973064985757185,0.01585242356148222,0.0008647545640055649,0.8270070061836177,-0.0006660296029647683,-0.09416680118175136,-0.0007174035658146639,2.191591865648876,-0.8382132344491693,-1.5978633185645164,-0.30452569900407384,-0.23315662274191923,-0.07997918976151684,0.0005071190547275291,-1.0,0.0005071219772737668,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1771795066642903,-0.9572800772528078,1.5499508915620401,0.31701066200777106,0.7584017170231028,-0.19894277199601063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2075056987818648,0.03338250597245562,-0.12983696769252534,0.8360589748868955,-0.12402754338901378,-0.01048411975356819,-0.08591096837206366,0.15000000596046448,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.7067767384441074,-0.7072638172320495,-0.015637609429191235,0.0,-0.7070872554081526,-0.7069497013869195,0.01580294112851253,0.0,-0.022231851782417156,-0.00011199685620284745,-0.9997528355663856,0.0,0.2918632230252656,0.0002686221411616397,0.3814827425384519,1.0,0.7069640833833396,-0.7071497216241521,-0.011876700418832983,0.0,-0.7070476158258957,-0.7070638313263602,0.012016962386773359,0.0,-0.016895376908230224,-9.816808380301959e-05,-0.999857258113455,0.0,0.30641932535175337,0.00036671591161409773,0.582125068335889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8688.4,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1658772698.5988324,321,1658772698,597989350,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004509821845169521,-0.7906043893328885,0.0005104599264380555,-2.892912424422147,0.0003043173790345297,2.0800678443255256,0.7862778824525436,0.00045098218451695217,-0.7854820227742779,0.0005071219772737668,-2.373620800988716,0.0002740777455250526,1.5712425870911049,0.7862621416301867,0.0007455162039570235,4.468086336512791e-05,-0.00021194311118098076,-1.41727273902081e-05,-0.00025735190936082667,-0.0006973059180869476,0.0004480281936578668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000434627931099385,-0.7907543778419495,0.00045380269875749946,-2.891496419906616,0.0003595267771743238,2.0802650451660156,0.7862658500671387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23304811120033264,-2.137336254119873,-0.8074071407318115,20.178064346313477,0.4968860447406769,1.7890981435775757,-0.10974112153053284,-99.05622863769531,-11.49705696105957,-5.626030445098877,-34.153175354003906,-7.0060930252075195,51.767333984375,-74.02214050292969,0.001128609176628877,0.016194520847815808,0.001070977964145239,0.8264936357589023,-0.0006937615375801794,-0.0943041645214045,-0.0007750955916617904,2.1997738663435853,-0.853262756332451,-1.5966728312168526,-0.30312760914175113,-0.23460145792205386,-0.08049565957462215,0.0005104599264380555,-1.0,0.0005071219772737668,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.193583294943277,-0.9524319685268082,1.5483837372603224,0.31718374624410806,0.7651474801914466,-0.1970624674822522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20347172287873874,0.0346645470791494,-0.13202471469771165,0.8391265308614585,-0.12408684703461507,-0.00886232148528766,-0.08493305077149114,0.15000000596046448,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.706773719753138,-0.707266781966112,-0.015639955038711958,0.0,-0.7070900694839356,-0.7069467348330097,0.01580973580263878,0.0,-0.022238316112419443,-0.00011504888649690824,-0.9997526914493593,0.0,0.29186254009246704,0.0002693863064781046,0.3814811174352605,1.0,0.7069640833833396,-0.7071497216241521,-0.011876700418832983,0.0,-0.7070476158258957,-0.7070638313263602,0.012016962386773359,0.0,-0.016895376908230224,-9.816808380301959e-05,-0.999857258113455,0.0,0.30641932535175337,0.00036671591161409773,0.582125068335889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8688.434,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1658772698.6330721,322,1658772698,631967684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044596795440492496,-0.7906060597687437,0.0005140817897678491,-2.8929104755803157,0.000302282710132351,2.080071376268603,0.7862710988260364,0.00045098218451695217,-0.7854820227742779,0.0005071219772737668,-2.373620800988716,0.0002740777455250526,1.5712425870911049,0.7862621416301867,-0.001160489235774428,-0.0008968934729368937,0.0007115534130360542,0.0007160192976271277,-0.0007445837665661071,-0.00015527690282426582,0.0005240229311266131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000434627931099385,-0.7907543778419495,0.00045380269875749946,-2.891496419906616,0.0003595267771743238,2.0802698135375977,0.7862610220909119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16163697838783264,-2.113532543182373,-0.8589818477630615,20.150293350219727,0.5151966214179993,1.7762807607650757,-0.08959951996803284,68.05304718017578,96.70042419433594,-98.16946411132812,-119.392822265625,55.85615539550781,21.91415786743164,18.128955841064453,0.00038387148627785624,0.015833225235085086,0.00045599374743759925,0.8271025515354182,-0.0005454160953841248,-0.09404524842630282,-0.0004448846439139476,2.204712992510793,-0.8591355964964855,-1.5898717158296716,-0.30341373397006954,-0.23278593811220752,-0.07789675286491031,0.0005140817897678491,-1.0,0.0005071219772737668,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2010695856612807,-0.9517560428632488,1.5414339230919438,0.31537819947592227,0.7689529498472089,-0.19943340613325541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20631536687439322,0.035978061678881755,-0.13208191892699045,0.8387567658856344,-0.1236903696291779,-0.007561931495954969,-0.08266085317582884,0.15000000596046448,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.0,0.0,0.0,0.0010000000474974513,0.7067776138374152,-0.7072630675826882,-0.01563194843310825,0.0,-0.7070864020028816,-0.7069504501671844,0.015807628254563773,0.0,-0.022231164632305733,-0.00011933960432839,-0.9997528499970132,0.0,0.2918632974982805,0.0002686893708776929,0.3814828003818867,1.0,0.7069640833833396,-0.7071497216241521,-0.011876700418832983,0.0,-0.7070476158258957,-0.7070638313263602,0.012016962386773359,0.0,-0.016895376908230224,-9.816808380301959e-05,-0.999857258113455,0.0,0.30641932535175337,0.00036671591161409773,0.582125068335889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8688.468,0.97,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
