Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1659040916.5224814,114,0,0,,0.2886602959027874,0.0538310141674491,0.3846042568866152,0.9289361262690397,-0.3702177441448486,-0.002168741339444239,0.0034339189079140783
1659040916.5664365,115,0,0,,0.28849274419880233,0.05682322793417485,0.3846042568866152,0.9288078076073335,-0.37054130536868396,-0.001993355675727048,0.0033502345703409933
1659040916.5847597,116,0,0,,0.28834260860959104,0.05982905218440104,0.3846042568866152,0.9283615292965032,-0.37165936468211014,-0.0018148267026205285,0.003300601543622539
1659040916.6263397,117,0,0,,0.2880779630787492,0.06289382499883024,0.3846042568866152,0.9282128802027179,-0.37202892605086835,-0.001929122245951613,0.003406712801188855
1659040916.6704738,118,0,0,,0.28777650729797855,0.06583885853742856,0.3846042568866152,0.928131051361845,-0.3722299402741671,-0.0021543300797832515,0.0036030437247170136
1659040916.714311,119,0,0,,0.2874421511501989,0.06878507357600301,0.3846042568866152,0.9283284928900967,-0.37173524574698064,-0.0022618269841111647,0.003741723922932464
1659040916.7583117,120,0,0,,0.28687593704261183,0.07415817527380245,0.3846042568866152,0.9286949630937336,-0.3708191718040855,-0.0021715403799913795,0.0037538991226001993
1659040916.8024957,121,0,0,,0.28657420946056955,0.07653941582619071,0.3846042568866152,0.9284363842598348,-0.3714665638730117,-0.00211632197873351,0.003740786370523446
1659040916.8228517,122,0,0,,0.2862561267625006,0.07874642838109475,0.3846042568866152,0.9280319658286874,-0.37247515637038675,-0.0021343921753722503,0.0037911291177189234
1659040916.8665216,123,0,0,,0.28595072385844666,0.0807699494176624,0.3846042568866152,0.9278061500933596,-0.3730364610766518,-0.0021622160568293583,0.0038563429065540445
1659040916.9103553,124,0,0,,0.2856402919300678,0.0827396224453922,0.3846042568866152,0.9280247646651539,-0.37249244957432676,-0.002129102282578459,0.003857214450321443
1659040916.9545348,125,0,0,,0.28540583421782184,0.0845018281617642,0.3846042568866152,0.928528967715957,-0.37123473542357943,-0.002045778582541951,0.0038134123393435415
1659040917.0008318,126,0,0,,0.28511133335841365,0.08746075516720961,0.3846042568866152,0.9286470440663445,-0.37094061977397097,-0.0019178956649241355,0.00374777548226357
1659040917.0426257,127,0,0,,0.285065135170585,0.08875167801083075,0.3846042568866152,0.928070759895254,-0.37238072744326495,-0.0018486907902232987,0.003720322848238779
1659040917.0610259,128,0,0,,0.2850701145441915,0.0901037162189802,0.3846042568866152,0.9278988002016623,-0.37281059354318763,-0.0017083924047771664,0.0036275779714821216
1659040917.1030762,129,0,0,,0.28516090879936595,0.09141604955973515,0.3846042568866152,0.9281030759404835,-0.37230322234354424,-0.0015821969593998234,0.0035337967421708773
1659040917.1463509,130,0,0,,0.2853743815539822,0.09267637670833666,0.3846042568866152,0.928380220174273,-0.37161257018421406,-0.0014957376665791216,0.0034680307825326337
1659040917.1902838,131,0,0,,0.28574469626108606,0.09391216886870421,0.3846042568866152,0.9286726807632032,-0.37088232274812977,-0.0013760149854835906,0.0033854480348438102
1659040917.2344239,132,0,0,,0.28675435354697953,0.09616717676434028,0.3846042568866152,0.9287036519972457,-0.37080685196046714,-0.0011838502589596412,0.003225492409243649
1659040917.278397,133,0,0,,0.2873236770458697,0.09722767607348329,0.3846042568866152,0.9286970821163752,-0.37082193574334255,-0.0013070720398815777,0.003333647136490874
1659040917.2989898,134,0,0,,0.28798729902017495,0.09829813236127967,0.3846042568866152,0.9287731405363276,-0.3706306516106009,-0.0013690902656095056,0.0033910318285703804
1659040917.3423872,135,0,0,,0.2887926507289369,0.09928272232585751,0.3846042568866152,0.9287407347007983,-0.3707124682332209,-0.0013086370211918236,0.0033468005509063414
1659040917.386556,136,0,0,,0.2897018634256976,0.10009609532573127,0.3846042568866152,0.9284420392916563,-0.371458566350622,-0.001424701387424136,0.0034472287649020997
1659040917.4303417,137,0,0,,0.2905759174959528,0.10076152319003781,0.3846042568866152,0.9282173650443519,-0.3720126810557902,-0.0019573718991433846,0.0039060284620253327
1659040917.4743347,138,0,0,,0.29195706947934286,0.10187802101510862,0.3846042568866152,0.9283247463630718,-0.3716994630608134,-0.0042424135549747255,0.0058886650275203935
1659040917.5183377,139,0,0,,0.2925696084384545,0.10243719616996504,0.3846042568866152,0.9284774458628393,-0.3712874763251952,-0.005340456181973792,0.00683534760042222
1659040917.5368013,140,0,0,,0.2931666020173974,0.10288374062811745,0.3846042568866152,0.9285090879044221,-0.37116808005331603,-0.006551670337266166,0.007887055524394485
1659040917.5783012,141,0,0,,0.29368811733996847,0.10316844322620512,0.3846042568866152,0.9283353700973618,-0.37154801227435413,-0.007979675334146884,0.009046545370200788
1659040917.6263812,142,0,0,,0.2940243454439545,0.10336595509698784,0.3846042568866152,0.9277883144670488,-0.37284484900756026,-0.010152138496094873,0.00961749402322464
1659040917.670399,143,0,0,,0.2942713824598677,0.10349276242324458,0.3846042568866152,0.9274922620116738,-0.3735080606188414,-0.011863874508047236,0.010444187062351147
